0id,0label,0speaker,0take,0id,1amplitude,1length,label
1_nicolas_39.wav,1,nicolas,39,1_nicolas_39.wav,0.030113937,7566,one
5_jackson_33.wav,5,jackson,33,5_jackson_33.wav,0.07033092,8641,
9_nicolas_38.wav,9,nicolas,38,9_nicolas_38.wav,0.031967662,10053,nine
5_jackson_27.wav,5,jackson,27,5_jackson_27.wav,0.042783786,8917,five
4_jackson_4.wav,4,jackson,4,4_jackson_4.wav,0.054254074,9532,or
1_lucas_47.wav,1,lucas,47,1_lucas_47.wav,0.02415331,9920,one
2_george_40.wav,2,george,40,2_george_40.wav,0.03202077,7663,so
1_lucas_1.wav,1,lucas,1,1_lucas_1.wav,0.028107457,8820,one
3_yweweler_10.wav,3,yweweler,10,3_yweweler_10.wav,0.009104803,7354,free
4_yweweler_28.wav,4,yweweler,28,4_yweweler_28.wav,0.0077586593,6009,for
3_george_5.wav,3,george,5,3_george_5.wav,0.053097844,8363,
3_yweweler_38.wav,3,yweweler,38,3_yweweler_38.wav,0.0110686775,6147,tre
4_yweweler_14.wav,4,yweweler,14,4_yweweler_14.wav,0.0071092886,5855,
8_george_2.wav,8,george,2,8_george_2.wav,0.047536403,11952,a
2_george_33.wav,2,george,33,2_george_33.wav,0.032247245,5326,
7_theo_29.wav,7,theo,29,7_theo_29.wav,0.003786637,5733,seven
5_lucas_14.wav,5,lucas,14,5_lucas_14.wav,0.021304486,13928,si
2_george_27.wav,2,george,27,2_george_27.wav,0.036082283,8269,so
7_theo_15.wav,7,theo,15,7_theo_15.wav,0.003152095,14669,seven
5_lucas_28.wav,5,lucas,28,5_lucas_28.wav,0.023083502,12004,five
0_theo_1.wav,0,theo,1,0_theo_1.wav,0.0050552497,7740,zero
9_jackson_34.wav,9,jackson,34,9_jackson_34.wav,0.04879795,15022,nine
3_george_29.wav,3,george,29,3_george_29.wav,0.044985108,7090,today
0_theo_25.wav,0,theo,25,0_theo_25.wav,0.0054029617,10290,zero
1_jackson_21.wav,1,jackson,21,1_jackson_21.wav,0.054315794,10739,one
0_theo_31.wav,0,theo,31,0_theo_31.wav,0.006810545,11265,zero
1_jackson_35.wav,1,jackson,35,1_jackson_35.wav,0.06001845,10976,one
9_jackson_20.wav,9,jackson,20,9_jackson_20.wav,0.049199324,13082,man
3_george_15.wav,3,george,15,3_george_15.wav,0.030531634,8785,
1_lucas_20.wav,1,lucas,20,1_lucas_20.wav,0.026065614,8242,one
5_nicolas_17.wav,5,nicolas,17,5_nicolas_17.wav,0.023574976,8487,i
5_jackson_40.wav,5,jackson,40,5_jackson_40.wav,0.050383117,9024,
0_theo_19.wav,0,theo,19,0_theo_19.wav,0.005032787,10323,zero
5_yweweler_9.wav,5,yweweler,9,5_yweweler_9.wav,0.0049903337,11613,i've
1_lucas_34.wav,1,lucas,34,1_lucas_34.wav,0.028882002,9964,one
2_jackson_43.wav,2,jackson,43,2_jackson_43.wav,0.04265982,11497,to
2_nicolas_14.wav,2,nicolas,14,2_nicolas_14.wav,0.023098368,7473,two
6_nicolas_49.wav,6,nicolas,49,6_nicolas_49.wav,0.041332092,6028,see
7_yweweler_36.wav,7,yweweler,36,7_yweweler_36.wav,0.005244998,8964,turn
9_lucas_48.wav,9,lucas,48,9_lucas_48.wav,0.01992963,26684,nine
9_jackson_0.wav,9,jackson,0,9_jackson_0.wav,0.037410114,13305,nine
7_yweweler_22.wav,7,yweweler,22,7_yweweler_22.wav,0.005112429,7955,ev
2_lucas_14.wav,2,lucas,14,2_lucas_14.wav,0.029046386,10003,two
0_george_38.wav,0,george,38,0_george_38.wav,0.040278014,7398,to
9_nicolas_7.wav,9,nicolas,7,9_nicolas_7.wav,0.02975624,9107,nine
2_nicolas_28.wav,2,nicolas,28,2_nicolas_28.wav,0.024573155,8060,two
0_george_10.wav,0,george,10,0_george_10.wav,0.024813749,16422,zero
9_theo_26.wav,9,theo,26,9_theo_26.wav,0.030080277,12266,nine
0_yweweler_32.wav,0,yweweler,32,0_yweweler_32.wav,0.011685812,7837,zero
6_jackson_22.wav,6,jackson,22,6_jackson_22.wav,0.038227875,15761,six
6_jackson_36.wav,6,jackson,36,6_jackson_36.wav,0.0442415,12817,six
9_theo_32.wav,9,theo,32,9_theo_32.wav,0.003534311,13523,nine
0_yweweler_26.wav,0,yweweler,26,0_yweweler_26.wav,0.010192911,7961,zo
9_yweweler_45.wav,9,yweweler,45,9_yweweler_45.wav,0.004959199,9341,nine
2_lucas_28.wav,2,lucas,28,2_lucas_28.wav,0.026974464,9556,two
2_lucas_1.wav,2,lucas,1,2_lucas_1.wav,0.026116999,9231,two
1_george_36.wav,1,george,36,1_george_36.wav,0.046874136,11431,one
1_george_22.wav,1,george,22,1_george_22.wav,0.03212016,8526,one
8_theo_7.wav,8,theo,7,8_theo_7.wav,0.0035352723,7070,eight
6_lucas_20.wav,6,lucas,20,6_lucas_20.wav,0.013905726,10375,six
6_lucas_34.wav,6,lucas,34,6_lucas_34.wav,0.018671874,10987,six
3_theo_42.wav,3,theo,42,3_theo_42.wav,0.009493132,5612,three
8_nicolas_9.wav,8,nicolas,9,8_nicolas_9.wav,0.041263264,5915,a
6_george_26.wav,6,george,26,6_george_26.wav,0.026860822,8721,takes
4_lucas_13.wav,4,lucas,13,4_lucas_13.wav,0.04194865,11381,four
2_yweweler_12.wav,2,yweweler,12,2_yweweler_12.wav,0.0078020715,6048,to
6_george_32.wav,6,george,32,6_george_32.wav,0.017697949,8082,ta
6_theo_47.wav,6,theo,47,6_theo_47.wav,0.003022552,10438,six
9_george_5.wav,9,george,5,9_george_5.wav,0.02907214,11811,nine
0_lucas_8.wav,0,lucas,8,0_lucas_8.wav,0.027597006,14383,zero
5_yweweler_16.wav,5,yweweler,16,5_yweweler_16.wav,0.0044572726,10998,five
8_george_40.wav,8,george,40,8_george_40.wav,0.03876013,9973,h
8_jackson_18.wav,8,jackson,18,8_jackson_18.wav,0.04269771,8832,eight
4_jackson_44.wav,4,jackson,44,4_jackson_44.wav,0.08991396,10372,four
4_nicolas_13.wav,4,nicolas,13,4_nicolas_13.wav,0.037392195,7412,
7_george_28.wav,7,george,28,7_george_28.wav,0.048838567,11315,haven
0_jackson_19.wav,0,jackson,19,0_jackson_19.wav,0.07470041,14066,zero
7_lucas_4.wav,7,lucas,4,7_lucas_4.wav,0.017216017,12754,seven
0_lucas_33.wav,0,lucas,33,0_lucas_33.wav,0.035839785,11646,zero
0_jackson_31.wav,0,jackson,31,0_jackson_31.wav,0.05647365,12599,zero
8_jackson_24.wav,8,jackson,24,8_jackson_24.wav,0.033606645,8231,a
7_george_14.wav,7,george,14,7_george_14.wav,0.033792518,12076,seven
8_jackson_30.wav,8,jackson,30,8_jackson_30.wav,0.03989243,9700,eight
0_lucas_27.wav,0,lucas,27,0_lucas_27.wav,0.019055232,19810,zero
5_theo_4.wav,5,theo,4,5_theo_4.wav,0.003447237,6249,five
0_jackson_25.wav,0,jackson,25,0_jackson_25.wav,0.070762224,13622,zero
7_jackson_32.wav,7,jackson,32,7_jackson_32.wav,0.024583153,11855,seven
3_lucas_13.wav,3,lucas,13,3_lucas_13.wav,0.029921869,11059,three
6_yweweler_47.wav,6,yweweler,47,6_yweweler_47.wav,0.008505167,4909,six
3_nicolas_38.wav,3,nicolas,38,3_nicolas_38.wav,0.012570434,5477,he
4_george_39.wav,4,george,39,4_george_39.wav,0.03911864,7112,four
7_jackson_26.wav,7,jackson,26,7_jackson_26.wav,0.039026916,10695,seven
8_yweweler_20.wav,8,yweweler,20,8_yweweler_20.wav,0.009057521,6941,eight
5_theo_20.wav,5,theo,20,5_theo_20.wav,0.005353222,6684,five
1_yweweler_43.wav,1,yweweler,43,1_yweweler_43.wav,0.0067016096,7814,one
8_theo_48.wav,8,theo,48,8_theo_48.wav,0.0027950124,13994,eight
5_theo_34.wav,5,theo,34,5_theo_34.wav,0.0029465153,10620,five
3_nicolas_10.wav,3,nicolas,10,3_nicolas_10.wav,0.02761805,7591,three
3_jackson_47.wav,3,jackson,47,3_jackson_47.wav,0.07872931,12530,three
4_george_11.wav,4,george,11,4_george_11.wav,0.04225818,11017,four
8_yweweler_34.wav,8,yweweler,34,8_yweweler_34.wav,0.0036200616,10678,hate
2_theo_10.wav,2,theo,10,2_theo_10.wav,0.006413184,4587,two
5_george_23.wav,5,george,23,5_george_23.wav,0.0466162,8688,five
5_george_37.wav,5,george,37,5_george_37.wav,0.04105895,11210,f
7_lucas_33.wav,7,lucas,33,7_lucas_33.wav,0.032676168,11905,seven
2_theo_38.wav,2,theo,38,2_theo_38.wav,0.0043830746,7908,to
7_lucas_27.wav,7,lucas,27,7_lucas_27.wav,0.023617972,11271,seven
7_lucas_26.wav,7,lucas,26,7_lucas_26.wav,0.028767854,9813,seven
2_theo_39.wav,2,theo,39,2_theo_39.wav,0.0049689324,6136,to
7_lucas_32.wav,7,lucas,32,7_lucas_32.wav,0.028861258,11693,seven
5_george_36.wav,5,george,36,5_george_36.wav,0.033246633,9162,five
5_george_22.wav,5,george,22,5_george_22.wav,0.057344534,9769,five
2_theo_11.wav,2,theo,11,2_theo_11.wav,0.0053324187,5408,two
4_george_10.wav,4,george,10,4_george_10.wav,0.050479554,8512,four
3_jackson_46.wav,3,jackson,46,3_jackson_46.wav,0.077600524,11825,three
3_nicolas_11.wav,3,nicolas,11,3_nicolas_11.wav,0.033838976,7420,three
5_theo_35.wav,5,theo,35,5_theo_35.wav,0.0033475047,10642,five
8_theo_49.wav,8,theo,49,8_theo_49.wav,0.006220657,6888,eight
8_yweweler_35.wav,8,yweweler,35,8_yweweler_35.wav,0.007297246,6861,eight
8_yweweler_21.wav,8,yweweler,21,8_yweweler_21.wav,0.009383992,6795,hate
1_yweweler_42.wav,1,yweweler,42,1_yweweler_42.wav,0.0072600264,7619,on
5_theo_21.wav,5,theo,21,5_theo_21.wav,0.002297569,10008,five
7_jackson_27.wav,7,jackson,27,7_jackson_27.wav,0.039404843,10835,seven
3_lucas_12.wav,3,lucas,12,3_lucas_12.wav,0.026509512,14217,three
7_jackson_33.wav,7,jackson,33,7_jackson_33.wav,0.026267378,11841,seven
4_george_38.wav,4,george,38,4_george_38.wav,0.04322357,6020,on
3_nicolas_39.wav,3,nicolas,39,3_nicolas_39.wav,0.03247824,4722,a
6_yweweler_46.wav,6,yweweler,46,6_yweweler_46.wav,0.005033316,4320,ist
8_jackson_31.wav,8,jackson,31,8_jackson_31.wav,0.061447576,9369,a
7_george_15.wav,7,george,15,7_george_15.wav,0.030388104,11031,heaven
5_theo_5.wav,5,theo,5,5_theo_5.wav,0.003041433,7131,five
0_jackson_24.wav,0,jackson,24,0_jackson_24.wav,0.07080504,14157,zero
0_lucas_26.wav,0,lucas,26,0_lucas_26.wav,0.038238466,11800,zero
0_jackson_30.wav,0,jackson,30,0_jackson_30.wav,0.057751894,14112,zero
0_lucas_32.wav,0,lucas,32,0_lucas_32.wav,0.03338037,11874,zo
8_jackson_25.wav,8,jackson,25,8_jackson_25.wav,0.037118476,8823,eight
7_george_29.wav,7,george,29,7_george_29.wav,0.020934304,22048,seven
4_nicolas_12.wav,4,nicolas,12,4_nicolas_12.wav,0.03382809,6343,
4_jackson_45.wav,4,jackson,45,4_jackson_45.wav,0.07986338,9680,or
7_lucas_5.wav,7,lucas,5,7_lucas_5.wav,0.02143708,11891,seven
0_jackson_18.wav,0,jackson,18,0_jackson_18.wav,0.06578508,14429,zero
8_jackson_19.wav,8,jackson,19,8_jackson_19.wav,0.04592927,8371,achgg
5_yweweler_17.wav,5,yweweler,17,5_yweweler_17.wav,0.008361554,6221,i
8_george_41.wav,8,george,41,8_george_41.wav,0.024161207,6436,
6_theo_46.wav,6,theo,46,6_theo_46.wav,0.002620357,9796,six
6_george_33.wav,6,george,33,6_george_33.wav,0.02287261,7726,
2_yweweler_13.wav,2,yweweler,13,2_yweweler_13.wav,0.0071424786,5896,to
0_lucas_9.wav,0,lucas,9,0_lucas_9.wav,0.01521128,25747,zero
9_george_4.wav,9,george,4,9_george_4.wav,0.028831221,10893,nine
4_lucas_12.wav,4,lucas,12,4_lucas_12.wav,0.04344508,10901,for
6_george_27.wav,6,george,27,6_george_27.wav,0.02057127,9940,six
3_theo_43.wav,3,theo,43,3_theo_43.wav,0.007876227,6067,three
6_lucas_35.wav,6,lucas,35,6_lucas_35.wav,0.015773572,11229,six
8_nicolas_8.wav,8,nicolas,8,8_nicolas_8.wav,0.035284184,5122,a
8_theo_6.wav,8,theo,6,8_theo_6.wav,0.0036036929,8661,eight
6_lucas_21.wav,6,lucas,21,6_lucas_21.wav,0.008969687,13920,six
1_george_23.wav,1,george,23,1_george_23.wav,0.040227655,8104,one
1_george_37.wav,1,george,37,1_george_37.wav,0.014767244,3856,
0_yweweler_27.wav,0,yweweler,27,0_yweweler_27.wav,0.008764191,7883,zero
9_theo_33.wav,9,theo,33,9_theo_33.wav,0.00452192,10929,nine
6_jackson_37.wav,6,jackson,37,6_jackson_37.wav,0.04365215,15543,six
2_lucas_0.wav,2,lucas,0,2_lucas_0.wav,0.030408725,8261,to
2_lucas_29.wav,2,lucas,29,2_lucas_29.wav,0.032981366,10838,two
9_yweweler_44.wav,9,yweweler,44,9_yweweler_44.wav,0.008008374,7214,nine
0_george_11.wav,0,george,11,0_george_11.wav,0.03214766,10091,zero
9_nicolas_6.wav,9,nicolas,6,9_nicolas_6.wav,0.035167176,11196,nine
2_nicolas_29.wav,2,nicolas,29,2_nicolas_29.wav,0.03630283,6690,
6_jackson_23.wav,6,jackson,23,6_jackson_23.wav,0.030196464,18043,sit
0_yweweler_33.wav,0,yweweler,33,0_yweweler_33.wav,0.0075940825,10907,zero
9_theo_27.wav,9,theo,27,9_theo_27.wav,0.045914706,19165,nine
7_yweweler_23.wav,7,yweweler,23,7_yweweler_23.wav,0.006866171,5576,seven
9_jackson_1.wav,9,jackson,1,9_jackson_1.wav,0.034588028,12467,nine
0_george_39.wav,0,george,39,0_george_39.wav,0.05291797,8173,zo
2_lucas_15.wav,2,lucas,15,2_lucas_15.wav,0.026182065,11130,two
2_nicolas_15.wav,2,nicolas,15,2_nicolas_15.wav,0.04170425,7379,two
2_jackson_42.wav,2,jackson,42,2_jackson_42.wav,0.0575611,12969,two
9_lucas_49.wav,9,lucas,49,9_lucas_49.wav,0.048059043,9421,nine
7_yweweler_37.wav,7,yweweler,37,7_yweweler_37.wav,0.0054855132,6808,evan
6_nicolas_48.wav,6,nicolas,48,6_nicolas_48.wav,0.026823884,6888,see
5_yweweler_8.wav,5,yweweler,8,5_yweweler_8.wav,0.0061964565,9700,five
1_lucas_35.wav,1,lucas,35,1_lucas_35.wav,0.025403488,9642,one
5_jackson_41.wav,5,jackson,41,5_jackson_41.wav,0.045473658,8741,i
5_nicolas_16.wav,5,nicolas,16,5_nicolas_16.wav,0.02650898,10609,five
1_lucas_21.wav,1,lucas,21,1_lucas_21.wav,0.02221009,15041,one
3_george_14.wav,3,george,14,3_george_14.wav,0.026321065,7837,
0_theo_18.wav,0,theo,18,0_theo_18.wav,0.004067672,8909,zero
1_jackson_34.wav,1,jackson,34,1_jackson_34.wav,0.05167419,11207,one
0_theo_30.wav,0,theo,30,0_theo_30.wav,0.030822553,11783,zero
9_jackson_21.wav,9,jackson,21,9_jackson_21.wav,0.04176965,11836,nine
3_george_28.wav,3,george,28,3_george_28.wav,0.02836258,8768,
9_jackson_35.wav,9,jackson,35,9_jackson_35.wav,0.055371165,14523,nine
1_jackson_20.wav,1,jackson,20,1_jackson_20.wav,0.050954044,10099,one
0_theo_24.wav,0,theo,24,0_theo_24.wav,0.0034336355,9485,zero
5_lucas_29.wav,5,lucas,29,5_lucas_29.wav,0.039213583,11987,fo
0_theo_0.wav,0,theo,0,0_theo_0.wav,0.003932046,8661,zero
7_theo_14.wav,7,theo,14,7_theo_14.wav,0.0020799222,10684,seven
5_lucas_15.wav,5,lucas,15,5_lucas_15.wav,0.052439053,12191,five
2_george_26.wav,2,george,26,2_george_26.wav,0.040962987,6615,so
2_george_32.wav,2,george,32,2_george_32.wav,0.024341764,6486,
8_george_3.wav,8,george,3,8_george_3.wav,0.034901697,11235,hate
7_theo_28.wav,7,theo,28,7_theo_28.wav,0.002815737,10146,seven
2_george_24.wav,2,george,24,2_george_24.wav,0.039152652,7511,so
5_lucas_17.wav,5,lucas,17,5_lucas_17.wav,0.049938668,11285,five
8_george_1.wav,8,george,1,8_george_1.wav,0.041426774,11331,hate
2_george_30.wav,2,george,30,2_george_30.wav,0.032195378,7991,so
2_george_18.wav,2,george,18,2_george_18.wav,0.033335138,8812,
0_theo_2.wav,0,theo,2,0_theo_2.wav,0.0041007823,7531,zero
7_theo_16.wav,7,theo,16,7_theo_16.wav,0.0056869276,8641,seven
3_yweweler_48.wav,3,yweweler,48,3_yweweler_48.wav,0.009290698,6819,three
9_jackson_23.wav,9,jackson,23,9_jackson_23.wav,0.031316943,13570,nine
1_jackson_36.wav,1,jackson,36,1_jackson_36.wav,0.057030544,9780,one
0_theo_32.wav,0,theo,32,0_theo_32.wav,0.013442828,6232,zero
1_jackson_22.wav,1,jackson,22,1_jackson_22.wav,0.04081801,9785,one
0_theo_26.wav,0,theo,26,0_theo_26.wav,0.0022611765,10554,zero
5_nicolas_28.wav,5,nicolas,28,5_nicolas_28.wav,0.035319425,9104,i
9_jackson_37.wav,9,jackson,37,9_jackson_37.wav,0.056296214,13760,nine
1_lucas_37.wav,1,lucas,37,1_lucas_37.wav,0.025822906,9300,one
9_nicolas_48.wav,9,nicolas,48,9_nicolas_48.wav,0.033800486,8556,nine
1_nicolas_49.wav,1,nicolas,49,1_nicolas_49.wav,0.021691028,5805,one
3_george_16.wav,3,george,16,3_george_16.wav,0.026292661,11433,
1_lucas_23.wav,1,lucas,23,1_lucas_23.wav,0.020901779,9518,one
5_nicolas_14.wav,5,nicolas,14,5_nicolas_14.wav,0.0198063,9369,i
5_jackson_43.wav,5,jackson,43,5_jackson_43.wav,0.095107466,9601,by
2_lucas_17.wav,2,lucas,17,2_lucas_17.wav,0.026775528,11541,two
2_yweweler_9.wav,2,yweweler,9,2_yweweler_9.wav,0.009619743,6056,two
9_jackson_3.wav,9,jackson,3,9_jackson_3.wav,0.04386056,11852,nine
0_yweweler_19.wav,0,yweweler,19,0_yweweler_19.wav,0.005738222,10331,zero
7_yweweler_21.wav,7,yweweler,21,7_yweweler_21.wav,0.005609317,9278,seven
7_yweweler_35.wav,7,yweweler,35,7_yweweler_35.wav,0.0063671926,11290,heaven
9_theo_19.wav,9,theo,19,9_theo_19.wav,0.003015842,10160,nine
2_jackson_40.wav,2,jackson,40,2_jackson_40.wav,0.06468187,12164,two
2_nicolas_17.wav,2,nicolas,17,2_nicolas_17.wav,0.03450862,6742,two
9_yweweler_46.wav,9,yweweler,46,9_yweweler_46.wav,0.006713385,8374,nine
2_lucas_2.wav,2,lucas,2,2_lucas_2.wav,0.026022317,9589,to
6_jackson_35.wav,6,jackson,35,6_jackson_35.wav,0.04700947,14079,six
9_theo_31.wav,9,theo,31,9_theo_31.wav,0.0034498507,13219,nine
0_yweweler_25.wav,0,yweweler,25,0_yweweler_25.wav,0.0074005835,8506,zero
9_theo_25.wav,9,theo,25,9_theo_25.wav,0.0050113676,9700,nine
0_yweweler_31.wav,0,yweweler,31,0_yweweler_31.wav,0.0110411085,7200,zero
6_jackson_21.wav,6,jackson,21,6_jackson_21.wav,0.023532704,17552,six
9_nicolas_4.wav,9,nicolas,4,9_nicolas_4.wav,0.031449918,7856,nine
0_george_13.wav,0,george,13,0_george_13.wav,0.04437603,11987,zero
1_george_21.wav,1,george,21,1_george_21.wav,0.04333831,8402,one
1_george_35.wav,1,george,35,1_george_35.wav,0.024056273,7668,
6_lucas_37.wav,6,lucas,37,6_lucas_37.wav,0.018437332,10427,six
3_theo_41.wav,3,theo,41,3_theo_41.wav,0.004134411,6169,three
6_lucas_23.wav,6,lucas,23,6_lucas_23.wav,0.011024525,12045,six
8_theo_4.wav,8,theo,4,8_theo_4.wav,0.0032418433,7768,eight
9_george_6.wav,9,george,6,9_george_6.wav,0.031455383,12643,nine
2_yweweler_11.wav,2,yweweler,11,2_yweweler_11.wav,0.0052316245,6221,to
6_george_31.wav,6,george,31,6_george_31.wav,0.021452755,7117,six
6_theo_44.wav,6,theo,44,6_theo_44.wav,0.0019265303,10143,six
5_yweweler_29.wav,5,yweweler,29,5_yweweler_29.wav,0.0050904406,10686,five
6_george_25.wav,6,george,25,6_george_25.wav,0.016695421,10477,six
4_lucas_10.wav,4,lucas,10,4_lucas_10.wav,0.024143292,12663,four
8_george_43.wav,8,george,43,8_george_43.wav,0.02990868,9352,take
5_yweweler_15.wav,5,yweweler,15,5_yweweler_15.wav,0.0044801533,11034,i
4_lucas_38.wav,4,lucas,38,4_lucas_38.wav,0.023389904,11420,four
2_yweweler_39.wav,2,yweweler,39,2_yweweler_39.wav,0.005172139,7696,to
6_george_19.wav,6,george,19,6_george_19.wav,0.035697117,4854,take
0_lucas_18.wav,0,lucas,18,0_lucas_18.wav,0.029423403,13495,zero
7_lucas_7.wav,7,lucas,7,7_lucas_7.wav,0.015491936,22902,seven
1_theo_48.wav,1,theo,48,1_theo_48.wav,0.0028423276,8289,one
4_jackson_47.wav,4,jackson,47,4_jackson_47.wav,0.10976055,10860,
4_nicolas_10.wav,4,nicolas,10,4_nicolas_10.wav,0.05974397,6786,oh
0_lucas_24.wav,0,lucas,24,0_lucas_24.wav,0.018743921,21855,zero
0_jackson_26.wav,0,jackson,26,0_jackson_26.wav,0.07461619,12853,zero
5_theo_7.wav,5,theo,7,5_theo_7.wav,0.0038243285,8355,five
7_george_17.wav,7,george,17,7_george_17.wav,0.034695324,13955,haven
8_jackson_33.wav,8,jackson,33,8_jackson_33.wav,0.06829349,9871,eight
8_jackson_27.wav,8,jackson,27,8_jackson_27.wav,0.044074994,8956,a
4_nicolas_38.wav,4,nicolas,38,4_nicolas_38.wav,0.06404838,7390,oh
0_lucas_30.wav,0,lucas,30,0_lucas_30.wav,0.03493995,12756,zero
0_jackson_32.wav,0,jackson,32,0_jackson_32.wav,0.056925796,13614,theo
7_jackson_25.wav,7,jackson,25,7_jackson_25.wav,0.042500876,10345,seven
6_yweweler_44.wav,6,yweweler,44,6_yweweler_44.wav,0.0079639545,3978,
7_jackson_31.wav,7,jackson,31,7_jackson_31.wav,0.042204335,9281,seven
3_lucas_10.wav,3,lucas,10,3_lucas_10.wav,0.026602052,11963,three
7_jackson_19.wav,7,jackson,19,7_jackson_19.wav,0.04960755,10259,seven
3_lucas_38.wav,3,lucas,38,3_lucas_38.wav,0.038208984,10769,three
8_yweweler_37.wav,8,yweweler,37,8_yweweler_37.wav,0.008407748,6778,a
5_theo_37.wav,5,theo,37,5_theo_37.wav,0.0039718095,8040,five
3_nicolas_13.wav,3,nicolas,13,3_nicolas_13.wav,0.034229036,4264,three
3_jackson_44.wav,3,jackson,44,3_jackson_44.wav,0.07881074,12200,three
4_george_12.wav,4,george,12,4_george_12.wav,0.048729204,10179,for
5_theo_23.wav,5,theo,23,5_theo_23.wav,0.002428679,11789,five
1_yweweler_40.wav,1,yweweler,40,1_yweweler_40.wav,0.0075625973,7908,one
6_theo_9.wav,6,theo,9,6_theo_9.wav,0.0020550378,11072,six
8_yweweler_23.wav,8,yweweler,23,8_yweweler_23.wav,0.006304364,6547,hate
7_lucas_18.wav,7,lucas,18,7_lucas_18.wav,0.019108592,14782,seven
5_george_34.wav,5,george,34,5_george_34.wav,0.04592483,8165,i
2_theo_13.wav,2,theo,13,2_theo_13.wav,0.004834783,5689,two
5_george_20.wav,5,george,20,5_george_20.wav,0.03391451,9330,five
9_lucas_8.wav,9,lucas,8,9_lucas_8.wav,0.033278193,11059,nine
7_lucas_24.wav,7,lucas,24,7_lucas_24.wav,0.011154835,26714,seven
7_lucas_30.wav,7,lucas,30,7_lucas_30.wav,0.017532058,15003,seven
7_lucas_31.wav,7,lucas,31,7_lucas_31.wav,0.018948983,11896,seven
9_lucas_9.wav,9,lucas,9,9_lucas_9.wav,0.026315631,14110,nine
7_lucas_25.wav,7,lucas,25,7_lucas_25.wav,0.02534579,10535,seven
5_george_21.wav,5,george,21,5_george_21.wav,0.037577115,12690,f
2_theo_12.wav,2,theo,12,2_theo_12.wav,0.0048837448,6265,two
5_george_35.wav,5,george,35,5_george_35.wav,0.04411017,10507,five
7_lucas_19.wav,7,lucas,19,7_lucas_19.wav,0.029954726,10667,seven
1_yweweler_41.wav,1,yweweler,41,1_yweweler_41.wav,0.0069292034,9027,one
5_theo_22.wav,5,theo,22,5_theo_22.wav,0.0025290134,11304,five
8_yweweler_22.wav,8,yweweler,22,8_yweweler_22.wav,0.0046773152,8594,eight
6_theo_8.wav,6,theo,8,6_theo_8.wav,0.002242337,10620,six
8_yweweler_36.wav,8,yweweler,36,8_yweweler_36.wav,0.006972316,6486,he
3_lucas_39.wav,3,lucas,39,3_lucas_39.wav,0.038062543,10146,three
7_jackson_18.wav,7,jackson,18,7_jackson_18.wav,0.05521915,9035,seven
4_george_13.wav,4,george,13,4_george_13.wav,0.03957794,10866,for
3_jackson_45.wav,3,jackson,45,3_jackson_45.wav,0.06599222,12563,
3_nicolas_12.wav,3,nicolas,12,3_nicolas_12.wav,0.030082228,4521,be
5_theo_36.wav,5,theo,36,5_theo_36.wav,0.001029929,22605,five
6_yweweler_45.wav,6,yweweler,45,6_yweweler_45.wav,0.0058062654,5632,t
3_lucas_11.wav,3,lucas,11,3_lucas_11.wav,0.02423001,12599,three
7_jackson_30.wav,7,jackson,30,7_jackson_30.wav,0.04672038,10215,seven
7_jackson_24.wav,7,jackson,24,7_jackson_24.wav,0.053197127,9700,seven
4_nicolas_39.wav,4,nicolas,39,4_nicolas_39.wav,0.034885008,5612,
8_jackson_26.wav,8,jackson,26,8_jackson_26.wav,0.03975198,10146,eight
0_jackson_33.wav,0,jackson,33,0_jackson_33.wav,0.05077328,14658,zero
0_lucas_31.wav,0,lucas,31,0_lucas_31.wav,0.025791122,11508,zero
0_jackson_27.wav,0,jackson,27,0_jackson_27.wav,0.057103366,14237,zero
5_theo_6.wav,5,theo,6,5_theo_6.wav,0.0052254125,6084,but
0_lucas_25.wav,0,lucas,25,0_lucas_25.wav,0.031031907,13239,zero
8_jackson_32.wav,8,jackson,32,8_jackson_32.wav,0.05799425,10075,eight
7_george_16.wav,7,george,16,7_george_16.wav,0.031331353,13953,haven
7_lucas_6.wav,7,lucas,6,7_lucas_6.wav,0.022276675,12009,seven
0_lucas_19.wav,0,lucas,19,0_lucas_19.wav,0.025756236,13840,zero
4_nicolas_11.wav,4,nicolas,11,4_nicolas_11.wav,0.05036809,6431,
4_jackson_46.wav,4,jackson,46,4_jackson_46.wav,0.07173872,11271,for
1_theo_49.wav,1,theo,49,1_theo_49.wav,0.0045075244,6770,one
6_george_18.wav,6,george,18,6_george_18.wav,0.021098422,8614,takes
2_yweweler_38.wav,2,yweweler,38,2_yweweler_38.wav,0.0057311337,8705,to
8_george_42.wav,8,george,42,8_george_42.wav,0.037383612,8705,eight
4_lucas_39.wav,4,lucas,39,4_lucas_39.wav,0.029609773,16510,four
5_yweweler_14.wav,5,yweweler,14,5_yweweler_14.wav,0.0030423552,10890,five
4_lucas_11.wav,4,lucas,11,4_lucas_11.wav,0.036024638,8989,for
6_george_24.wav,6,george,24,6_george_24.wav,0.017443664,8787,sixick
9_george_7.wav,9,george,7,9_george_7.wav,0.02977464,13900,nine
5_yweweler_28.wav,5,yweweler,28,5_yweweler_28.wav,0.005303278,11039,i've
6_theo_45.wav,6,theo,45,6_theo_45.wav,0.0035834603,9576,six
6_george_30.wav,6,george,30,6_george_30.wav,0.020127019,6676,
